,Feature,num_feat_genes,num_feat_ids,GO,term,class,p,p_corr,n_genes,n_study,n_go,study_geneIDs
1876,Nuclei_Intensity_IntegratedIntensityEdge_Phalloidin,144,129,GO:0032543,mitochondrial translation,biological_process,8.84072835397236e-16,1.0554945581807602e-11,15,129,94,"{29088, 23395, 55173, 6183, 64968, 55052, 51021, 51069, 51116, 55278, 54998, 84311, 51258, 54460, 55037}"
1877,Nuclei_Intensity_IntegratedIntensityEdge_Phalloidin,144,129,GO:0006099,tricarboxylic acid cycle,biological_process,1.0292028883656453e-10,6.14382664209872e-07,8,129,33,"{29088, 23395, 55173, 6183, 64968, 55052, 51021, 51069, 51116, 55278, 54998, 84311, 51258, 54460, 55037}"
1878,Nuclei_Intensity_IntegratedIntensityEdge_Phalloidin,144,129,GO:0005739,mitochondrion,cellular_component,1.4670481912818733e-15,2.5511968046391775e-12,41,129,1367,"{29088, 23395, 55173, 6183, 64968, 55052, 51021, 51069, 51116, 55278, 54998, 84311, 51258, 54460, 55037}"
1879,Nuclei_Intensity_IntegratedIntensityEdge_Phalloidin,144,129,GO:0005759,mitochondrial matrix,cellular_component,7.959091961001152e-13,6.920430460090502e-10,21,129,381,"{29088, 23395, 55173, 6183, 64968, 55052, 51021, 51069, 51116, 55278, 54998, 84311, 51258, 54460, 55037}"
1880,Nuclei_Intensity_IntegratedIntensityEdge_Phalloidin,144,129,GO:0005743,mitochondrial inner membrane,cellular_component,1.5373466218107593e-11,8.911485917763036e-09,21,129,454,"{29088, 23395, 55173, 6183, 64968, 55052, 51021, 51069, 51116, 55278, 54998, 84311, 51258, 54460, 55037}"
1881,Nuclei_Intensity_IntegratedIntensityEdge_Phalloidin,144,129,GO:0005763,mitochondrial small ribosomal subunit,cellular_component,1.3629754665232086e-10,5.9255358407096494e-08,8,129,32,"{29088, 23395, 55173, 6183, 64968, 55052, 51021, 51069, 51116, 55278, 54998, 84311, 51258, 54460, 55037}"
1882,Nuclei_Intensity_IntegratedIntensity_DAPI_Painting,94,80,GO:0005654,nucleoplasm,cellular_component,1.0295454175433734e-09,1.7903794811079262e-06,43,79,3887,"{1025, 1026, 221443, 51077, 54921, 90381, 2958, 55695, 64785, 402, 5395, 5928, 26155, 51499, 2873, 84154, 29882, 6203, 2874, 9918, 10556, 51006, 2113, 9410, 29123, 10055, 840, 11338, 54475, 7756, 201931, 1994, 134353, 64852, 983, 7391, 9441, 231, 3692, 9837, 3183, 11130, 55294}"
1883,Nuclei_Intensity_IntegratedIntensity_Phalloidin,568,476,GO:0032543,mitochondrial translation,biological_process,8.763178633912356e-19,1.0462358971027963e-14,26,465,94,"{10240, 63875, 55052, 29088, 64928, 6183, 26024, 51116, 28977, 51642, 51258, 54460, 116541, 84545, 51650, 28998, 64968, 9801, 51021, 64975, 64981, 54998, 84311, 23395, 740, 55037}"
1884,Nuclei_Intensity_IntegratedIntensity_Phalloidin,568,476,GO:0005743,mitochondrial inner membrane,cellular_component,4.1631553835486265e-15,7.239727211991061e-12,46,465,454,"{10240, 63875, 55052, 29088, 64928, 6183, 26024, 51116, 28977, 51642, 51258, 54460, 116541, 84545, 51650, 28998, 64968, 9801, 51021, 64975, 64981, 54998, 84311, 23395, 740, 55037}"
1885,Nuclei_Intensity_IntegratedIntensity_Phalloidin,568,476,GO:0005739,mitochondrion,cellular_component,1.1045421654086167e-11,9.603994128227923e-09,80,465,1367,"{10240, 63875, 55052, 29088, 64928, 6183, 26024, 51116, 28977, 51642, 51258, 54460, 116541, 84545, 51650, 28998, 64968, 9801, 51021, 64975, 64981, 54998, 84311, 23395, 740, 55037}"
1886,Nuclei_Intensity_IntegratedIntensity_Phalloidin,568,476,GO:0005762,mitochondrial large ribosomal subunit,cellular_component,4.323905887473783e-11,2.506424112772303e-08,15,465,56,"{10240, 63875, 55052, 29088, 64928, 6183, 26024, 51116, 28977, 51642, 51258, 54460, 116541, 84545, 51650, 28998, 64968, 9801, 51021, 64975, 64981, 54998, 84311, 23395, 740, 55037}"
1887,Nuclei_Intensity_IntegratedIntensity_Phalloidin,568,476,GO:0005747,mitochondrial respiratory chain complex I,cellular_component,1.19356327016199e-08,5.189016317029251e-06,12,465,49,"{10240, 63875, 55052, 29088, 64928, 6183, 26024, 51116, 28977, 51642, 51258, 54460, 116541, 84545, 51650, 28998, 64968, 9801, 51021, 64975, 64981, 54998, 84311, 23395, 740, 55037}"
1888,Nuclei_Intensity_IntegratedIntensity_Phalloidin,568,476,GO:0005763,mitochondrial small ribosomal subunit,cellular_component,1.526649137690514e-08,5.309685700887608e-06,10,465,32,"{10240, 63875, 55052, 29088, 64928, 6183, 26024, 51116, 28977, 51642, 51258, 54460, 116541, 84545, 51650, 28998, 64968, 9801, 51021, 64975, 64981, 54998, 84311, 23395, 740, 55037}"
1889,Nuclei_Intensity_IntegratedIntensity_Phalloidin,568,476,GO:0003735,structural constituent of ribosome,molecular_function,2.1779151017508962e-10,9.515311079549665e-07,23,465,178,"{10240, 63875, 55052, 29088, 64928, 6183, 26024, 51116, 28977, 51642, 51258, 54460, 116541, 84545, 51650, 28998, 64968, 9801, 51021, 64975, 64981, 54998, 84311, 23395, 740, 55037}"
1890,Nuclei_Intensity_LowerQuartileIntensity_DAPI_Painting,386,323,GO:0005654,nucleoplasm,cellular_component,3.438346779740421e-13,5.979285049968592e-10,130,318,3887,"{1024, 4097, 55832, 3609, 2074, 8731, 546, 26155, 55341, 5685, 6203, 6204, 9277, 56902, 11342, 4176, 2644, 6230, 23641, 2139, 8295, 4204, 3692, 26747, 23683, 55957, 10914, 64168, 10923, 4781, 6830, 688, 7862, 55294, 51388, 147645, 4802, 54468, 89797, 8394, 3276, 8405, 54487, 112858, 25820, 9439, 10465, 1763, 221927, 65260, 9968, 9972, 727800, 8453, 23301, 11017, 6923, 84240, 22806, 10523, 6431, 4899, 5925, 80169, 5929, 5424, 5425, 5426, 1846, 2873, 10556, 5441, 85313, 1859, 25926, 56647, 84296, 10055, 333, 5970, 25942, 84313, 5982, 9055, 57187, 9575, 368, 7027, 7543, 898, 9092, 10124, 2958, 55696, 29079, 2967, 2968, 5531, 11169, 5537, 246184, 2475, 8626, 1460, 5558, 79798, 85437, 56254, 22976, 152006, 8648, 51659, 55759, 51667, 472, 6617, 10713, 55257, 51163, 83931, 5598, 6628, 27111, 6119, 6637, 8178, 83444, 7158, 6647, 1022}"
1891,Nuclei_Intensity_MassDisplacement_Mito,591,493,GO:0097401,synaptic vesicle lumen acidification,biological_process,4.042378350469408e-12,4.8261955126254266e-08,10,481,16,"{523, 525, 526, 528, 529, 9296, 51606, 51382, 537, 9114}"
1892,Nuclei_Intensity_MassDisplacement_Mito,591,493,GO:0007035,vacuolar acidification,biological_process,1.7161482484541873e-11,1.0244546969147272e-07,11,481,23,"{523, 525, 526, 528, 529, 9296, 51606, 51382, 537, 9114}"
1893,Nuclei_Intensity_MassDisplacement_Mito,591,493,GO:0000221,"vacuolar proton-transporting V-type ATPase, V1 domain",cellular_component,1.0211536681140538e-10,1.728774601002713e-07,8,481,11,"{523, 525, 526, 528, 529, 9296, 51606, 51382, 537, 9114}"
1894,Nuclei_Intensity_MassDisplacement_Mito,591,493,GO:0030665,clathrin-coated vesicle membrane,cellular_component,2.375778380065245e-10,1.728774601002713e-07,11,481,29,"{523, 525, 526, 528, 529, 9296, 51606, 51382, 537, 9114}"
1895,Nuclei_Intensity_MassDisplacement_Mito,591,493,GO:1902495,transmembrane transporter complex,cellular_component,2.982359863719459e-10,1.728774601002713e-07,8,481,13,"{523, 525, 526, 528, 529, 9296, 51606, 51382, 537, 9114}"
1896,Nuclei_Intensity_MassDisplacement_Mito,591,493,GO:0033176,proton-transporting V-type ATPase complex,cellular_component,7.548914259568599e-10,3.2818904743474486e-07,8,481,13,"{523, 525, 526, 528, 529, 9296, 51606, 51382, 537, 9114}"
1897,Nuclei_Intensity_MassDisplacement_Mito,591,493,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,2.5653352108163886e-13,1.1207949536056802e-09,12,481,24,"{523, 525, 526, 528, 529, 9296, 51606, 51382, 537, 9114}"
1898,Nuclei_Intensity_MassDisplacement_WGA,458,402,GO:0000221,"vacuolar proton-transporting V-type ATPase, V1 domain",cellular_component,1.6658828359304326e-09,2.896970251683022e-06,7,394,11,"{523, 526, 9550, 9296, 529, 51606, 51382}"
1899,Nuclei_Intensity_MeanIntensityEdge_Mito,172,151,GO:0032040,small-subunit processome,cellular_component,1.3619167863939987e-09,2.368373291539164e-06,10,150,74,"{55813, 56902, 84135, 84294, 27340, 6205, 6203, 10813, 5822, 25983}"
1900,Nuclei_Intensity_StdIntensityEdge_WGA,249,212,GO:0097401,synaptic vesicle lumen acidification,biological_process,8.585678690118978e-12,1.0250441788133048e-07,8,207,16,"{526, 9550, 528, 529, 9296, 10159, 51382, 537}"
1901,Nuclei_Intensity_StdIntensityEdge_WGA,249,212,GO:0061795,Golgi lumen acidification,biological_process,9.18956771944653e-10,5.4857124501236066e-06,6,207,10,"{526, 9550, 528, 529, 9296, 10159, 51382, 537}"
1902,Nuclei_Intensity_StdIntensityEdge_WGA,249,212,GO:0030665,clathrin-coated vesicle membrane,cellular_component,5.100341227282316e-11,8.869493394243948e-08,9,207,29,"{526, 9550, 528, 529, 9296, 10159, 51382, 537}"
1903,Nuclei_Intensity_StdIntensityEdge_WGA,249,212,GO:0000221,"vacuolar proton-transporting V-type ATPase, V1 domain",cellular_component,1.999772454076215e-09,1.7388021488192688e-06,6,207,11,"{526, 9550, 528, 529, 9296, 10159, 51382, 537}"
1904,Nuclei_Intensity_StdIntensityEdge_WGA,249,212,GO:1902495,transmembrane transporter complex,cellular_component,3.956163517150033e-09,2.293256118774636e-06,6,207,13,"{526, 9550, 528, 529, 9296, 10159, 51382, 537}"
1905,Nuclei_Intensity_StdIntensityEdge_WGA,249,212,GO:0033176,proton-transporting V-type ATPase complex,cellular_component,7.267483294643571e-09,3.1595383623462925e-06,6,207,13,"{526, 9550, 528, 529, 9296, 10159, 51382, 537}"
1906,Nuclei_Intensity_StdIntensityEdge_WGA,249,212,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,1.9945699422847937e-10,8.714276077842263e-07,8,207,24,"{526, 9550, 528, 529, 9296, 10159, 51382, 537}"
1907,Nuclei_Intensity_StdIntensity_Mito,171,145,GO:0042274,ribosomal small subunit biogenesis,biological_process,6.582145046862419e-14,7.858422971449043e-10,13,145,72,"{84128, 55813, 55781, 88745, 5822, 26574, 10607, 6193, 5394, 84946, 10171, 6206, 11103}"
1908,Nuclei_Intensity_StdIntensity_Mito,171,145,GO:0032040,small-subunit processome,cellular_component,4.720128201254358e-11,8.208302941981328e-08,11,145,74,"{84128, 55813, 55781, 88745, 5822, 26574, 10607, 6193, 5394, 84946, 10171, 6206, 11103}"
1909,Nuclei_Intensity_StdIntensity_Mito,171,145,GO:0005654,nucleoplasm,cellular_component,1.8414191902739565e-10,1.6011139859432052e-07,68,145,3887,"{84128, 55813, 55781, 88745, 5822, 26574, 10607, 6193, 5394, 84946, 10171, 6206, 11103}"
1910,Nuclei_Intensity_StdIntensity_WGA,190,159,GO:0097401,synaptic vesicle lumen acidification,biological_process,8.206501908793786e-11,9.797742628908901e-07,7,156,16,"{526, 9550, 528, 529, 51382, 537, 9114}"
1911,Nuclei_Intensity_StdIntensity_WGA,190,159,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,1.1643697303097727e-09,5.087131351723397e-06,7,156,24,"{526, 9550, 528, 529, 51382, 537, 9114}"
1912,Nuclei_RadialDistribution_FracAtD_DAPI_Painting_1of4,211,194,GO:0042274,ribosomal small subunit biogenesis,biological_process,7.241358260556626e-18,8.645457627278556e-14,17,192,72,"{84128, 10528, 51077, 56902, 10171, 55781, 88745, 6218, 10607, 64434, 84946, 6229, 11103, 10199, 65083, 9790, 102724159}"
1913,Nuclei_RadialDistribution_FracAtD_DAPI_Painting_1of4,211,194,GO:0006364,rRNA processing,biological_process,7.49451809927448e-10,4.473852579361901e-06,13,192,115,"{84128, 10528, 51077, 56902, 10171, 55781, 88745, 6218, 10607, 64434, 84946, 6229, 11103, 10199, 65083, 9790, 102724159}"
1914,Nuclei_RadialDistribution_FracAtD_DAPI_Painting_1of4,211,194,GO:0032040,small-subunit processome,cellular_component,6.307193465904963e-15,1.096820943720873e-11,15,192,74,"{84128, 10528, 51077, 56902, 10171, 55781, 88745, 6218, 10607, 64434, 84946, 6229, 11103, 10199, 65083, 9790, 102724159}"
1915,Nuclei_RadialDistribution_FracAtD_DAPI_Painting_1of4,211,194,GO:0005730,nucleolus,cellular_component,5.539593768721095e-13,4.816676781902992e-10,38,192,1357,"{84128, 10528, 51077, 56902, 10171, 55781, 88745, 6218, 10607, 64434, 84946, 6229, 11103, 10199, 65083, 9790, 102724159}"
1916,Nuclei_RadialDistribution_FracAtD_DAPI_Painting_1of4,211,194,GO:0003723,RNA binding,molecular_function,2.278075171469536e-10,9.952910424150401e-07,44,192,1389,"{84128, 10528, 51077, 56902, 10171, 55781, 88745, 6218, 10607, 64434, 84946, 6229, 11103, 10199, 65083, 9790, 102724159}"
1917,Nuclei_RadialDistribution_FracAtD_Mito_1of4,207,182,GO:0003723,RNA binding,molecular_function,3.7643916843649803e-13,1.6446627268990599e-09,47,180,1389,"{51077, 9100, 4627, 51605, 10262, 6168, 83481, 29080, 54555, 23580, 51366, 678, 8615, 4137, 9904, 6193, 8886, 23223, 23481, 65083, 9277, 1981, 1729, 84549, 9669, 79050, 6731, 5073, 79954, 118487, 57690, 11100, 10209, 10594, 9188, 2665, 376940, 23405, 51692, 10607, 3313, 23029, 6136, 6137, 10492, 6141, 1662}"
1918,Nuclei_RadialDistribution_RadialCV_DAPI_Painting_1of4,223,185,GO:0005730,nucleolus,cellular_component,2.51862144325463e-10,4.3798826898198016e-07,33,183,1357,"{4869, 6154, 10514, 9875, 22803, 90007, 27292, 387103, 9775, 11056, 9013, 23223, 92856, 51388, 79039, 4288, 708, 56902, 1736, 6217, 79050, 54475, 79954, 317781, 6233, 79707, 23133, 5469, 57696, 4839, 55143, 3312, 26354}"
1919,Nuclei_RadialDistribution_RadialCV_DAPI_Painting_4of4,232,207,GO:0006364,rRNA processing,biological_process,5.730900429730371e-18,6.84212202305509e-14,20,199,115,"{10248, 22803, 6165, 84128, 10528, 2091, 9775, 92856, 28987, 65083, 10556, 79039, 6209, 1736, 79050, 11103, 9188, 22894, 51575, 10360}"
1920,Nuclei_RadialDistribution_RadialCV_DAPI_Painting_4of4,232,207,GO:0042274,ribosomal small subunit biogenesis,biological_process,3.536011966783589e-16,2.1108223435714635e-12,16,199,72,"{10248, 22803, 6165, 84128, 10528, 2091, 9775, 92856, 28987, 65083, 10556, 79039, 6209, 1736, 79050, 11103, 9188, 22894, 51575, 10360}"
1921,Nuclei_RadialDistribution_RadialCV_DAPI_Painting_4of4,232,207,GO:0032040,small-subunit processome,cellular_component,6.140846131551578e-19,1.0678931422768193e-15,18,199,74,"{10248, 22803, 6165, 84128, 10528, 2091, 9775, 92856, 28987, 65083, 10556, 79039, 6209, 1736, 79050, 11103, 9188, 22894, 51575, 10360}"
1922,Nuclei_RadialDistribution_RadialCV_DAPI_Painting_4of4,232,207,GO:0005730,nucleolus,cellular_component,3.799634715690319e-13,3.3037823852927325e-10,39,199,1357,"{10248, 22803, 6165, 84128, 10528, 2091, 9775, 92856, 28987, 65083, 10556, 79039, 6209, 1736, 79050, 11103, 9188, 22894, 51575, 10360}"
1923,Nuclei_RadialDistribution_RadialCV_DAPI_Painting_4of4,232,207,GO:0005654,nucleoplasm,cellular_component,6.428469706169575e-09,3.7263696063429637e-06,82,199,3887,"{10248, 22803, 6165, 84128, 10528, 2091, 9775, 92856, 28987, 65083, 10556, 79039, 6209, 1736, 79050, 11103, 9188, 22894, 51575, 10360}"
1924,Nuclei_RadialDistribution_RadialCV_DAPI_Painting_4of4,232,207,GO:0003723,RNA binding,molecular_function,4.921696788059831e-12,2.15028932670334e-08,48,199,1389,"{10248, 22803, 6165, 84128, 10528, 2091, 9775, 92856, 28987, 65083, 10556, 79039, 6209, 1736, 79050, 11103, 9188, 22894, 51575, 10360}"
1925,Nuclei_RadialDistribution_RadialCV_Mito_4of4,240,212,GO:0003723,RNA binding,molecular_function,8.986430847685851e-12,3.9261716373539485e-08,49,209,1389,"{23168, 3329, 3842, 80004, 219654, 7184, 2193, 10772, 6421, 8602, 134430, 10146, 88745, 51497, 1964, 1965, 6193, 28977, 8243, 5430, 28985, 1977, 65083, 79039, 10946, 11333, 65095, 10952, 25929, 26574, 9295, 6606, 6227, 124245, 6230, 10075, 51163, 10973, 11103, 84321, 6632, 51690, 7531, 23405, 55920, 3313, 10482, 51441, 51575}"
1926,Nuclei_RadialDistribution_RadialCV_WGA_3of4,384,330,GO:0000301,"retrograde transport, vesicle recycling within Golgi",biological_process,4.8067443065787773e-11,5.738772027624403e-07,7,324,9,"{9382, 57511, 22796, 91949, 25839, 84342, 83548}"
1927,Nuclei_RadialDistribution_RadialCV_WGA_3of4,384,330,GO:0070085,glycosylation,biological_process,1.5742550451977324e-10,9.397515492307864e-07,7,324,11,"{9382, 57511, 22796, 91949, 25839, 84342, 83548}"
1928,Nuclei_RadialDistribution_RadialCV_WGA_3of4,384,330,GO:0017119,Golgi transport complex,cellular_component,4.8067443065787773e-11,8.358928349140494e-08,7,324,9,"{9382, 57511, 22796, 91949, 25839, 84342, 83548}"
1929,Nuclei_RadialDistribution_RadialCV_WGA_4of4,418,360,GO:0097401,synaptic vesicle lumen acidification,biological_process,1.9591473290064704e-13,2.339025996100825e-09,10,355,16,"{523, 526, 9550, 528, 529, 9296, 10159, 51606, 51382, 537}"
1930,Nuclei_RadialDistribution_RadialCV_WGA_4of4,418,360,GO:0061795,Golgi lumen acidification,biological_process,2.9859399549299966e-10,1.7824568560954615e-06,7,355,10,"{523, 526, 9550, 528, 529, 9296, 10159, 51606, 51382, 537}"
1931,Nuclei_RadialDistribution_RadialCV_WGA_4of4,418,360,GO:0000221,"vacuolar proton-transporting V-type ATPase, V1 domain",cellular_component,8.996633802835664e-12,1.564514618313122e-08,8,355,11,"{523, 526, 9550, 528, 529, 9296, 10159, 51606, 51382, 537}"
1932,Nuclei_RadialDistribution_RadialCV_WGA_4of4,418,360,GO:0005829,cytosol,cellular_component,4.4943221507742065e-11,3.9078131100981726e-08,168,355,5437,"{523, 526, 9550, 528, 529, 9296, 10159, 51606, 51382, 537}"
1933,Nuclei_RadialDistribution_RadialCV_WGA_4of4,418,360,GO:0030665,clathrin-coated vesicle membrane,cellular_component,2.5273436264066936e-10,1.4650168554404134e-07,10,355,29,"{523, 526, 9550, 528, 529, 9296, 10159, 51606, 51382, 537}"
1934,Nuclei_RadialDistribution_RadialCV_WGA_4of4,418,360,GO:1902495,transmembrane transporter complex,cellular_component,1.895882710072795e-09,8.242350082041476e-07,7,355,13,"{523, 526, 9550, 528, 529, 9296, 10159, 51606, 51382, 537}"
1935,Nuclei_RadialDistribution_RadialCV_WGA_4of4,418,360,GO:0033176,proton-transporting V-type ATPase complex,cellular_component,4.029026246815994e-09,1.4012953286426026e-06,7,355,13,"{523, 526, 9550, 528, 529, 9296, 10159, 51606, 51382, 537}"
1936,Nuclei_RadialDistribution_RadialCV_WGA_4of4,418,360,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,4.862862386319739e-10,2.124584576583094e-06,9,355,24,"{523, 526, 9550, 528, 529, 9296, 10159, 51606, 51382, 537}"
1937,Nuclei_Texture_AngularSecondMoment_ConA_10_01_256,35,31,GO:0006488,dolichol-linked oligosaccharide biosynthetic process,biological_process,2.1125569070571136e-13,2.522181691335488e-09,6,30,16,"{8813, 79087, 10195, 79796, 85365, 9526}"
1938,Nuclei_Texture_AngularSecondMoment_ConA_10_03_256,38,36,GO:0006488,dolichol-linked oligosaccharide biosynthetic process,biological_process,6.907480796630748e-13,8.24684132309745e-09,6,36,16,"{8813, 79087, 10195, 79796, 56052, 9526}"
1939,Nuclei_Texture_AngularSecondMoment_DAPI_Painting_10_00_256,78,69,GO:0005654,nucleoplasm,cellular_component,2.1773369361698196e-12,3.786388931999316e-09,43,69,3887,"{11143, 6923, 2958, 10103, 8850, 5395, 29079, 2968, 55832, 55193, 8731, 5531, 8732, 79897, 5537, 25764, 10025, 5425, 84148, 79798, 9400, 7737, 11066, 5693, 85437, 10051, 7884, 25942, 10073, 10212, 100861412, 25957, 84967, 8295, 3692, 144108, 9968, 26097, 9969, 7541, 7543, 892, 1022}"
1940,Nuclei_Texture_AngularSecondMoment_DAPI_Painting_10_00_256,78,69,GO:0005634,nucleus,cellular_component,2.8593467676269614e-09,2.486202014451643e-06,45,69,5616,"{11143, 6923, 2958, 10103, 8850, 5395, 29079, 2968, 55832, 55193, 8731, 5531, 8732, 79897, 5537, 25764, 10025, 5425, 84148, 79798, 9400, 7737, 11066, 5693, 85437, 10051, 7884, 25942, 10073, 10212, 100861412, 25957, 84967, 8295, 3692, 144108, 9968, 26097, 9969, 7541, 7543, 892, 1022}"
1941,Nuclei_Texture_AngularSecondMoment_DAPI_Painting_5_00_256,122,106,GO:0005654,nucleoplasm,cellular_component,2.2689164787583389e-13,3.9456457565607514e-10,59,106,3887,"{51592, 6923, 2958, 51343, 2960, 8850, 5395, 2967, 2968, 29079, 3226, 3227, 55193, 5531, 51096, 5537, 11169, 5929, 112939, 5425, 5426, 4017, 84148, 1460, 5558, 55294, 92856, 5433, 60, 9277, 9790, 29117, 85437, 10055, 84296, 3276, 7884, 1871, 57680, 84946, 11091, 25942, 54487, 10073, 27107, 7268, 100861412, 8295, 4331, 144108, 9453, 7534, 9968, 9969, 26097, 7027, 57721, 10109, 1022}"
1942,Nuclei_Texture_AngularSecondMoment_DAPI_Painting_5_01_256,110,97,GO:0005654,nucleoplasm,cellular_component,1.4101145974372236e-11,2.4521892849433318e-08,52,95,3887,"{4097, 6923, 2958, 51343, 2960, 8850, 25875, 5395, 2967, 3226, 5531, 6944, 5537, 11169, 25764, 10025, 5929, 10927, 5425, 5426, 4017, 84148, 10421, 7090, 151987, 11066, 85437, 2885, 10055, 84296, 11339, 7884, 5453, 57680, 11091, 25942, 54487, 23641, 10073, 9439, 27107, 100861412, 8295, 4331, 144108, 9453, 9968, 9969, 26097, 7027, 10109, 1022}"
1943,Nuclei_Texture_AngularSecondMoment_Mito_10_03_256,181,161,GO:0032040,small-subunit processome,cellular_component,2.260884225515973e-09,3.931677668172277e-06,10,158,74,"{7520, 9790, 4809, 79050, 27340, 10171, 27292, 9277, 5822, 25983}"
1944,Nuclei_Texture_AngularSecondMoment_Mito_5_03_256,353,306,GO:0042274,ribosomal small subunit biogenesis,biological_process,3.834447972811907e-12,4.577947434740136e-08,15,302,72,"{6209, 51077, 55781, 25983, 9790, 4809, 5822, 26574, 57647, 11103, 51096, 10171, 6205, 6206, 102724159}"
1945,Nuclei_Texture_AngularSecondMoment_Mito_5_03_256,353,306,GO:0032040,small-subunit processome,cellular_component,3.1200833594118924e-13,5.42582496201728e-10,16,302,74,"{6209, 51077, 55781, 25983, 9790, 4809, 5822, 26574, 57647, 11103, 51096, 10171, 6205, 6206, 102724159}"
1946,Nuclei_Texture_AngularSecondMoment_Mito_5_03_256,353,306,GO:0005654,nucleoplasm,cellular_component,1.0342321230200224e-12,8.992648309659094e-10,124,302,3887,"{6209, 51077, 55781, 25983, 9790, 4809, 5822, 26574, 57647, 11103, 51096, 10171, 6205, 6206, 102724159}"
1947,Nuclei_Texture_AngularSecondMoment_Mito_5_03_256,353,306,GO:0005730,nucleolus,cellular_component,4.1443790052408234e-09,2.402358363371264e-06,42,302,1357,"{6209, 51077, 55781, 25983, 9790, 4809, 5822, 26574, 57647, 11103, 51096, 10171, 6205, 6206, 102724159}"
1948,Nuclei_Texture_AngularSecondMoment_Mito_5_03_256,353,306,GO:0003723,RNA binding,molecular_function,2.5568251389989627e-13,1.117076903228647e-09,65,302,1389,"{6209, 51077, 55781, 25983, 9790, 4809, 5822, 26574, 57647, 11103, 51096, 10171, 6205, 6206, 102724159}"
1949,Nuclei_Texture_AngularSecondMoment_Phalloidin_10_01_256,70,66,GO:0009060,aerobic respiration,biological_process,4.8534187073756656e-12,5.7944965947358076e-08,9,65,66,"{4704, 4710, 4714, 4719, 4720, 4723, 4695, 5018, 4191}"
1950,Nuclei_Texture_AngularSecondMoment_Phalloidin_10_01_256,70,66,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",biological_process,6.528915149421427e-10,3.897435898447121e-06,7,65,46,"{4704, 4710, 4714, 4719, 4720, 4723, 4695, 5018, 4191}"
1951,Nuclei_Texture_AngularSecondMoment_Phalloidin_10_01_256,70,66,GO:0005747,mitochondrial respiratory chain complex I,cellular_component,1.0377887572799634e-09,1.2239412920516266e-06,7,65,49,"{4704, 4710, 4714, 4719, 4720, 4723, 4695, 5018, 4191}"
1952,Nuclei_Texture_AngularSecondMoment_Phalloidin_10_01_256,70,66,GO:0005759,mitochondrial matrix,cellular_component,1.407638058713774e-09,1.2239412920516266e-06,13,65,381,"{4704, 4710, 4714, 4719, 4720, 4723, 4695, 5018, 4191}"
1953,Nuclei_Texture_AngularSecondMoment_Phalloidin_10_01_256,70,66,GO:0008137,NADH dehydrogenase (ubiquinone) activity,molecular_function,2.7866181443657235e-10,1.2174734672733845e-06,7,65,41,"{4704, 4710, 4714, 4719, 4720, 4723, 4695, 5018, 4191}"
1954,Nuclei_Texture_AngularSecondMoment_Phalloidin_10_03_256,71,67,GO:0032543,mitochondrial translation,biological_process,1.489084429133747e-13,1.7778178999427805e-09,11,67,94,"{29088, 740, 64968, 65993, 51116, 55278, 122704, 29074, 51318, 84311, 55037}"
1955,Nuclei_Texture_AngularSecondMoment_Phalloidin_10_03_256,71,67,GO:0009060,aerobic respiration,biological_process,2.7279969033832963e-10,1.6284777514746589e-06,8,67,66,"{29088, 740, 64968, 65993, 51116, 55278, 122704, 29074, 51318, 84311, 55037}"
1956,Nuclei_Texture_AngularSecondMoment_Phalloidin_10_03_256,71,67,GO:0005739,mitochondrion,cellular_component,1.2144515259826964e-12,2.111931203683909e-09,26,67,1367,"{29088, 740, 64968, 65993, 51116, 55278, 122704, 29074, 51318, 84311, 55037}"
1957,Nuclei_Texture_AngularSecondMoment_Phalloidin_10_03_256,71,67,GO:0005747,mitochondrial respiratory chain complex I,cellular_component,1.2903526062451454e-09,7.682305945371467e-07,7,67,49,"{29088, 740, 64968, 65993, 51116, 55278, 122704, 29074, 51318, 84311, 55037}"
1958,Nuclei_Texture_AngularSecondMoment_Phalloidin_10_03_256,71,67,GO:0005743,mitochondrial inner membrane,cellular_component,1.3252971728645428e-09,7.682305945371467e-07,14,67,454,"{29088, 740, 64968, 65993, 51116, 55278, 122704, 29074, 51318, 84311, 55037}"
1959,Nuclei_Texture_AngularSecondMoment_WGA_10_01_256,186,156,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,1.0161645736187477e-09,4.439623022140309e-06,7,153,24,"{526, 527, 528, 529, 9550, 533, 51382}"
1960,Nuclei_Texture_AngularSecondMoment_WGA_10_02_256,107,97,GO:0017119,Golgi transport complex,cellular_component,8.995242355702391e-10,1.5642726456566458e-06,5,96,9,"{57511, 22796, 91949, 25839, 84342}"
1961,Nuclei_Texture_Contrast_ConA_10_01_256,49,42,GO:0006488,dolichol-linked oligosaccharide biosynthetic process,biological_process,1.5902525667106479e-12,1.8986025393958425e-08,6,41,16,"{8813, 79087, 10195, 79796, 56052, 9526}"
